# GTOC4 solution, J2000 heliocentric ecliptic frame
# launch MJD 58128.000000, |v_inf| 3999.999 m/s, tau 1200.000 d
# J = 0, K = m_f = 1350.916203 kg, sequence: 2007DC
# MJD x[km] y[km] z[km] vx[km/s] vy[km/s] vz[km/s] m[kg] Tx[N] Ty[N] Tz[N] body
59042.0000000000 108864789.801660 -234716494.471348 1719814.576880 15.803543442577 10.934857600646 -0.112466325865 1352.308438 -0.000000814573 -0.000015955021 0.006772738164 -
59043.0000000000 110227086.317734 -233765012.339229 1710067.037291 15.730907582871 11.090172143995 -0.113170712628 1352.288548 0.000001152695 -0.000012044684 0.006694749205 -
59044.0000000000 111583057.614496 -232800116.143212 1700258.540701 15.657125215652 11.245367866746 -0.113877366159 1352.268887 0.000001258888 -0.000011383729 0.006617466966 -
59045.0000000000 112932604.338175 -231821816.282120 1690388.893578 15.582189478845 11.400441681007 -0.114586232736 1352.249453 -0.000000326607 -0.000013897570 0.006540886494 -
59046.0000000000 114275626.537051 -230830123.425446 1680457.907055 15.506093392928 11.555390408736 -0.115297257957 1352.230244 -0.000001457173 -0.000015698582 0.006464969503 -
59047.0000000000 115612023.656718 -229825048.510725 1670465.396908 15.428829986185 11.710211022815 -0.116010388856 1352.211257 -0.000000111817 -0.000012778067 0.006389677329 -
59048.0000000000 116941694.540365 -228806602.730277 1660411.183425 15.350392285576 11.864900652180 -0.116725573911 1352.192492 -0.000000178282 -0.000012522001 0.006315070947 -
59049.0000000000 118264537.412301 -227774797.549289 1650295.091556 15.270772938052 12.019455851083 -0.117442756664 1352.173946 -0.000001513268 -0.000014851771 0.006241145518 -
59050.0000000000 119580449.856202 -226729644.734979 1640116.951166 15.189964466987 12.173873073270 -0.118161879904 1352.155617 0.000001662216 -0.000007997846 0.006167795439 -
59051.0000000000 120889328.819942 -225671156.333137 1629876.596814 15.107959631144 12.328149416192 -0.118882892096 1352.137504 -0.000001929410 -0.000015050625 0.006095216453 -
59052.0000000000 122191070.588793 -224599344.708853 1619573.868102 15.024750333613 12.482280390635 -0.119605728102 1352.119603 -0.000000894704 -0.000012584515 0.006023202517 -
59053.0000000000 123485570.774032 -223514222.555335 1609208.609736 14.940329069314 12.636262890024 -0.120330334836 1352.101915 0.000000993913 -0.000008099448 0.005951815014 -
59054.0000000000 124772724.322153 -222415802.859944 1598780.671230 14.854687954712 12.790093211305 -0.121056654162 1352.084435 -0.000001595466 -0.000013419056 0.005881150916 -
59055.0000000000 126052425.477818 -221304098.967802 1588289.907435 14.767818626953 12.943766775500 -0.121784620595 1352.067164 -0.000001333012 -0.000012557218 0.005811069888 -
59056.0000000000 127324567.777342 -220179124.580841 1577736.178526 14.679713051784 13.097279901561 -0.122514176446 1352.050098 -0.000000040655 -0.000009238341 0.005741600354 -
59057.0000000000 128589044.051767 -219040893.734774 1567119.349791 14.590362937525 13.250628543573 -0.123245261020 1352.033236 -0.000001133388 -0.000011437976 0.005672805962 -
59058.0000000000 129845746.400171 -217889420.842500 1556439.291988 14.499759632024 13.403808015699 -0.123977808340 1352.016576 -0.000001065151 -0.000010965589 0.005604613665 -
59059.0000000000 131094566.177687 -216724720.704917 1545695.881430 14.407894566283 13.556814021779 -0.124711755861 1352.000116 0.000000146820 -0.000007614574 0.005537018309 -
59060.0000000000 132335393.992799 -215546808.499443 1534888.999873 14.314759025510 13.709642141579 -0.125447040108 1351.983855 -0.000002384235 -0.000013643556 0.005470118655 -
59061.0000000000 133568119.681243 -214355699.825310 1524018.534883 14.220343836681 13.862287030538 -0.126183590014 1351.967791 -0.000001997522 -0.000012464950 0.005403772193 -
59062.0000000000 134792632.298250 -213151410.703948 1513084.379832 14.124640105277 14.014744259449 -0.126921342311 1351.951921 -0.000000405130 -0.000007974635 0.005338008251 -
59063.0000000000 136008820.119430 -211933957.556616 1502086.433695 14.027638678940 14.167009001621 -0.127660230527 1351.936245 -0.000000732628 -0.000008465598 0.005272891947 -
59064.0000000000 137216570.614548 -210703357.251051 1491024.601430 13.929330055872 14.319075747909 -0.128400182666 1351.920759 -0.000002806096 -0.000013943458 0.005208419144 -
59065.0000000000 138415770.426378 -209459627.137728 1479898.794260 13.829704594459 14.470938832268 -0.129141125615 1351.905463 -0.000000548949 -0.000007328470 0.005144445488 -
59066.0000000000 139606305.374874 -208202785.016426 1468708.929392 13.728752889272 14.622593519517 -0.129882994075 1351.890355 -0.000001495315 -0.000009720617 0.005081141181 -
59067.0000000000 140788060.439938 -206932849.161392 1457454.930204 13.626464899929 14.774033561029 -0.130625710424 1351.875433 -0.000001123673 -0.000008319868 0.005018397239 -
59068.0000000000 141960919.739795 -205649838.358699 1446136.726543 13.522830720344 14.925253356879 -0.131369202541 1351.860695 -0.000002280797 -0.000011605483 0.004956279380 -
59069.0000000000 143124766.522195 -204353771.909143 1434754.254733 13.417840106560 15.076246591369 -0.132113392600 1351.846139 -0.000002103611 -0.000010890510 0.004894713039 -
59070.0000000000 144279483.150937 -203044669.642886 1423307.457685 13.311482840456 15.227007325523 -0.132858206011 1351.831764 -0.000000685487 -0.000006021333 0.004833693708 -
59071.0000000000 145424951.099882 -201722551.910677 1411796.284806 13.203748539548 15.377529446965 -0.133603566909 1351.817569 -0.000002006424 -0.000010087913 0.004773323777 -
59072.0000000000 146561050.927968 -200387439.635602 1400220.692411 13.094626407346 15.527805818598 -0.134349391289 1351.803551 -0.000000753967 -0.000005513518 0.004713457369 -
59073.0000000000 147687662.269046 -199039354.317173 1388580.643740 12.984105826078 15.677830233612 -0.135095602838 1351.789708 -0.000002075631 -0.000009851010 0.004654232543 -
59074.0000000000 148804663.818388 -197678318.048158 1376876.109079 12.872175686938 15.827595165061 -0.135842114757 1351.776040 -0.000002117036 -0.000009844156 0.004595538803 -
59075.0000000000 149911933.315064 -196304353.543807 1365107.065982 12.758824964282 15.977093729733 -0.136588845605 1351.762544 -0.000000996100 -0.000005359662 0.004537371869 -
59076.0000000000 151009347.538111 -194917484.122699 1353273.499103 12.644042460557 16.126318843985 -0.137335712480 1351.749218 -0.000002229925 -0.000009849001 0.004479835678 -
59077.0000000000 152096782.282246 -193517733.761808 1341375.400620 12.527816587879 16.275262349873 -0.138082624059 1351.736062 -0.000001166287 -0.000005341701 0.004422783144 -
59078.0000000000 153174112.346645 -192105127.102807 1329412.770275 12.410135889092 16.423917017821 -0.138829496606 1351.723073 -0.000002319369 -0.000009856489 0.004366354247 -
59079.0000000000 154241211.520883 -190679689.471487 1317385.615513 12.290988450754 16.572274240406 -0.139576235584 1351.710250 -0.000002337776 -0.000009861532 0.004310437734 -
59080.0000000000 155297952.567183 -189241446.909938 1305293.951716 12.170362404844 16.720326042968 -0.140322751669 1351.697591 -0.000002352788 -0.000009859051 0.004255065930 -
59081.0000000000 156344207.211919 -187790426.171945 1293137.802163 12.048245641189 16.868063924705 -0.141068951532 1351.685095 -0.000001412742 -0.000005289738 0.004200199423 -
59082.0000000000 157379846.130398 -186326654.743700 1280917.198167 11.924625939586 17.015479431518 -0.141814742382 1351.672760 -0.000001510662 -0.000005381198 0.004145907469 -
59083.0000000000 158404738.929182 -184850160.878115 1268632.179341 11.799490780593 17.162563268206 -0.142560024974 1351.660584 -0.000002513050 -0.000010257042 0.004092187172 -
59084.0000000000 159418754.126066 -183360973.642647 1256282.793953 11.672827480548 17.309305873668 -0.143304698171 1351.648566 -0.000002579661 -0.000010690161 0.004038962587 -
59085.0000000000 160421759.140563 -181859122.916744 1243869.098888 11.544623299800 17.455698011709 -0.144048663573 1351.636705 -0.000001044871 -0.000002000931 0.003986194056 -
59086.0000000000 161413620.285787 -180344639.376639 1231391.159520 11.414865366770 17.601730473294 -0.144791823141 1351.624998 -0.000002878633 -0.000012363503 0.003934097889 -
59087.0000000000 162394202.741457 -178817554.584035 1218849.050386 11.283540316899 17.747391969165 -0.145534062793 1351.613445 -0.000000823716 0.000000297500 0.003882342708 -
59088.0000000000 163363370.545037 -177277900.972172 1206242.855061 11.150635073560 17.892673612902 -0.146275287353 1351.602043 -0.000002666669 -0.000011098894 0.003831291256 -
59089.0000000000 164320986.575039 -175725711.884751 1193572.666447 11.016135885693 18.037563214085 -0.147015376135 1351.590791 -0.000002327198 -0.000009047286 0.003780648600 -
59090.0000000000 165266912.531024 -174161021.628160 1180838.587157 10.880029213683 18.182050677463 -0.147754224924 1351.579688 -0.000001510579 -0.000002973341 0.003730484887 -
59091.0000000000 166201008.930342 -172583865.420393 1168040.729113 10.742301231107 18.326124994853 -0.148491722589 1351.568733 -0.000002133840 -0.000007379029 0.003680908523 -
59092.0000000000 167123135.082749 -170994279.484310 1155179.214239 10.602937810720 18.469773912290 -0.149227748571 1351.557923 -0.000001670995 -0.000003370924 0.003631770312 -
59093.0000000000 168033149.076665 -169392301.063412 1142254.174579 10.461924808129 18.612986056292 -0.149962189300 1351.547257 -0.000002468595 -0.000010241383 0.003583215217 -
59094.0000000000 168930907.764232 -167777968.451604 1129265.752497 10.319247750012 18.755748484025 -0.150694919323 1351.536734 -0.000002295366 -0.000009025260 0.003535094101 -
59095.0000000000 169816266.745518 -166151321.023518 1116214.100903 10.174892126595 18.898049119939 -0.151425820047 1351.526352 -0.000001869972 -0.000004662162 0.003487441771 -
59096.0000000000 170689080.357224 -164512399.225992 1103099.383166 10.028843202951 19.039875218376 -0.152154767913 1351.516110 -0.000002101066 -0.000007092342 0.003440330733 -
59097.0000000000 171549201.652700 -162861244.650195 1089921.773651 9.881086006847 19.181213034369 -0.152881631921 1351.506007 -0.000002074345 -0.000006902465 0.003393685631 -
59098.0000000000 172396482.386483 -161197900.064929 1076681.457958 9.731605445433 19.322049051104 -0.153606283016 1351.496040 -0.000001895738 -0.000004314525 0.003347504936 -
59099.0000000000 173230773.001067 -159522409.423964 1063378.632961 9.580386240254 19.462369353937 -0.154328589297 1351.486209 -0.000001933095 -0.000004499220 0.003301824577 -
59100.0000000000 174051922.610159 -157834817.914518 1050013.507154 9.427412910875 19.602159303725 -0.155048413554 1351.476512 -0.000002108927 -0.000007790860 0.003256643562 -
59101.0000000000 174859778.982479 -156135172.006953 1036586.301023 9.272669803873 19.741403835434 -0.155765615551 1351.466948 -0.000001950967 -0.000004702947 0.003211886806 -
59102.0000000000 175654188.527933 -154423519.464913 1023097.247094 9.116141118747 19.880088075138 -0.156480056692 1351.457516 -0.000001983993 -0.000005381879 0.003167627736 -
59103.0000000000 176434996.282183 -152699909.383517 1009546.590211 8.957810844969 20.018196073742 -0.157191590446 1351.448213 -0.000001978460 -0.000005313318 0.003123828882 -
59104.0000000000 177202045.890628 -150964392.242254 995934.587919 8.797662811195 20.155711732808 -0.157900069360 1351.439039 -0.000001967266 -0.000004874192 0.003080489798 -
59105.0000000000 177955179.593830 -149217019.931899 982261.510647 8.635680669646 20.292618480112 -0.158605342609 1351.429992 -0.000001964410 -0.000004485864 0.003037610353 -
59106.0000000000 178694238.212382 -147457845.796091 968527.642004 8.471847898652 20.428899254755 -0.159307255896 1351.421071 -0.000001966352 -0.000004594709 0.002995190583 -
59107.0000000000 179419061.131995 -145686924.674153 954733.279085 8.306147805311 20.564536493192 -0.160005651350 1351.412275 -0.000001950636 -0.000005672385 0.002953230694 -
59108.0000000000 180129486.288830 -143904312.945141 940878.732783 8.138563528456 20.699512114926 -0.160700367435 1351.403602 -0.000001874378 -0.000008216078 0.002911731061 -
59109.0000000000 180825350.155102 -142110068.573133 926964.328109 7.969078041932 20.833807507846 -0.161391238843 1351.395051 -0.000001969556 -0.000002780417 0.002870618115 -
59110.0000000000 181506487.724159 -140304251.126282 912990.404319 7.797674139229 20.967404150534 -0.162078101132 1351.386621 -0.000001719463 -0.000009861900 0.002830041137 -
59111.0000000000 182172732.497066 -138486921.852259 898957.315458 7.624334483777 21.100281684260 -0.162760776384 1351.378309 -0.000002078541 -0.000000106957 0.002789778746 -
59112.0000000000 182823916.467428 -136658143.699927 884865.430507 7.449041517639 21.232421086039 -0.163439096807 1351.370116 -0.000001638693 -0.000009086011 0.002750091664 -
59113.0000000000 183459870.108910 -134817981.383865 870715.133838 7.271777615505 21.363800503324 -0.164112873812 1351.362040 -0.000001646934 -0.000007467745 0.002710759131 -
59114.0000000000 184080422.362226 -132966501.450220 856506.825693 7.092524918282 21.494399388695 -0.164781928694 1351.354079 -0.000001698812 -0.000005877255 0.002671856790 -
59115.0000000000 184685400.619653 -131103772.274964 842240.922147 6.911265442254 21.624195930086 -0.165446073576 1351.346232 -0.000002138269 -0.000000047304 0.002633350021 -
59116.0000000000 185274630.712364 -129229864.132684 827917.855605 6.727981035132 21.753167987383 -0.166105118358 1351.338499 -0.000001664398 -0.000005794391 0.002595352038 -
59117.0000000000 185847936.900587 -127344849.281093 813538.075403 6.542653485484 21.881291792404 -0.166758861151 1351.330877 -0.000001813526 -0.000003799212 0.002557717383 -
59118.0000000000 186405141.860859 -125448802.005345 799102.048121 6.355264346016 22.008544179024 -0.167407104702 1351.323365 -0.000001677680 -0.000004900302 0.002520522628 -
59119.0000000000 186946066.672609 -123541798.650040 784610.257798 6.165795094846 22.134900638249 -0.168049642090 1351.315963 -0.000001634630 -0.000004944928 0.002483734092 -
59120.0000000000 187470530.808398 -121623917.694572 770063.206468 5.974227058728 22.260336259562 -0.168686263653 1351.308669 -0.000001611275 -0.000004815967 0.002447355113 -
59121.0000000000 187978352.122333 -119695239.802491 755461.414504 5.780541447736 22.384825391402 -0.169316754504 1351.301481 -0.000001484406 -0.000005450972 0.002411389385 -
59122.0000000000 188469346.840395 -117755847.886453 740805.421078 5.584719364766 22.508341619677 -0.169940894383 1351.294400 -0.000001821069 -0.000002787304 0.002375804173 -
59123.0000000000 188943329.549559 -115805827.161081 726095.784528 5.386741768179 22.630858069057 -0.170558459865 1351.287422 -0.000001013852 -0.000007921283 0.002340677113 -
59124.0000000000 189400113.191628 -113845265.225501 711333.082942 5.186589618109 22.752346414876 -0.171169217170 1351.280548 -0.000001928153 -0.000001756387 0.002305866221 -
59125.0000000000 189839509.051360 -111874252.105997 696517.914450 4.984243598303 22.872778794345 -0.171772936081 1351.273777 -0.000001274590 -0.000005552104 0.002271522862 -
59126.0000000000 190261326.749947 -109892880.328425 681650.897738 4.779684517969 22.992125206487 -0.172369371045 1351.267106 -0.000001243404 -0.000005360405 0.002237542634 -
59127.0000000000 190665374.241101 -107901245.006568 666732.672665 4.572892970391 23.110355743095 -0.172958277399 1351.260534 -0.000001761567 -0.000002363163 0.002203931167 -
59128.0000000000 191051457.799061 -105899443.876806 651763.900501 4.363849487183 23.227439600705 -0.173539404190 1351.254062 -0.000001649768 -0.000002866776 0.002170730964 -
59129.0000000000 191419382.016751 -103887577.390525 636745.264578 4.152534619201 23.343344731828 -0.174112491675 1351.247687 -0.000001569612 -0.000003136035 0.002137911921 -
59130.0000000000 191768949.802826 -101865748.794793 621677.470852 3.938928829729 23.458038465461 -0.174677275822 1351.241408 -0.000001235011 -0.000004508912 0.002105480610 -
59131.0000000000 192099962.377217 -99834064.201193 606561.248384 3.723012566665 23.571487160686 -0.175233485812 1351.235225 -0.000001444900 -0.000003365844 0.002073407967 -
59132.0000000000 192412219.267335 -97792632.656898 591397.349835 3.504766205478 23.683656501184 -0.175780846174 1351.229136 -0.000000725892 -0.000006186551 0.002041737487 -
59133.0000000000 192705518.308644 -95741566.231907 576186.552073 3.284170207613 23.794510826519 -0.176319071983 1351.223140 -0.000002335372 0.000000549587 0.002010369262 -
59134.0000000000 192979655.639628 -93680980.080945 560929.656601 3.061204831944 23.904014387594 -0.176847877880 1351.217236 -0.000000974287 -0.000004778189 0.001979455107 -
59135.0000000000 193234425.708546 -91610992.549215 545627.490296 2.835850696659 24.012129075757 -0.177366961817 1351.211422 0.000000182446 -0.000008754615 0.001948895830 -
59136.0000000000 193469621.281749 -89531725.280536 530280.906168 2.608088253185 24.118816638748 -0.177876020939 1351.205699 -0.000001280718 -0.000003068647 0.001918629324 -
59137.0000000000 193685033.432082 -87443303.244914 514890.783535 2.377897851400 24.224038329546 -0.178374749055 1351.200064 -0.000002290838 0.000000488624 0.001888736849 -
59138.0000000000 193880451.546022 -85345854.837910 499458.028716 2.145260108179 24.327753595730 -0.178862827302 1351.194517 -0.000000692544 -0.000004866618 0.001859263493 -
59139.0000000000 194055663.345014 -83239512.023897 483983.576034 1.910155867429 24.429920373958 -0.179339926286 1351.189057 -0.000001801247 -0.000001083303 0.001830077971 -
59140.0000000000 194210454.885296 -81124410.399131 468468.388245 1.672565742233 24.530496651874 -0.179805717189 1351.183683 -0.000000526920 -0.000004995456 0.001801296865 -
59141.0000000000 194344610.567600 -79000689.284850 452913.457181 1.432470801114 24.629438210871 -0.180259855748 1351.178393 -0.000000861344 -0.000003743762 0.001772826031 -
59142.0000000000 194457913.152358 -76868491.837038 437319.804512 1.189852009475 24.726700497825 -0.180701995548 1351.173186 -0.000000592972 -0.000004347859 0.001744712294 -
59143.0000000000 194550143.768929 -74727965.131415 421688.482323 0.944690649639 24.822237326570 -0.181131778835 1351.168062 -0.000002392573 0.000000883755 0.001716898464 -
59144.0000000000 194621081.930556 -72579260.265096 406020.573821 0.696968033357 24.916001790832 -0.181548842982 1351.163020 -0.000000253559 -0.000005002529 0.001689501142 -
59145.0000000000 194670505.561990 -70422532.488096 390317.194240 0.446666082729 25.007944660152 -0.181952809197 1351.158058 -0.000000305203 -0.000004613651 0.001662394792 -
59146.0000000000 194698191.019882 -68257941.310493 374579.491578 0.193766581757 25.098016547704 -0.182343297819 1351.153176 -0.000001898126 -0.000000337805 0.001635593549 -
59147.0000000000 194703913.100820 -66085650.571820 358808.647065 -0.061748361220 25.186166616565 -0.182719919206 1351.148373 -0.000000280676 -0.000004361912 0.001609180033 -
59148.0000000000 194687445.081987 -63905828.594683 343005.876225 -0.319896020655 25.272341924005 -0.183082269165 1351.143647 -0.000000119539 -0.000004539963 0.001583066107 -
59149.0000000000 194648558.749857 -61718648.300747 327172.429666 -0.580693623793 25.356488948083 -0.183429939688 1351.138998 -0.000000495261 -0.000003452981 0.001557267103 -
59150.0000000000 194587024.421152 -59524287.302744 311309.593705 -0.844157959566 25.438552616291 -0.183762512144 1351.134425 -0.000000297122 -0.000003753208 0.001531798715 -
59151.0000000000 194502610.982774 -57322928.039925 295418.691299 -1.110305330687 25.518476271157 -0.184079557069 1351.129926 -0.000002573060 0.000001453239 0.001506610076 -
59152.0000000000 194395085.923930 -55114757.889927 279501.082796 -1.379151782039 25.596202250690 -0.184380638235 1351.125501 0.000000369547 -0.000004982369 0.001481817756 -
59153.0000000000 194264215.389774 -52899969.323278 263558.167000 -1.650712374396 25.671670320809 -0.184665301754 1351.121150 -0.000000951161 -0.000001972994 0.001457272155 -
59154.0000000000 194109764.220763 -50678760.021306 247591.381964 -1.925002241129 25.744820090217 -0.184933092912 1351.116870 -0.000000893577 -0.000002016487 0.001433057453 -
59155.0000000000 193931495.990034 -48451332.983804 231602.205716 -2.202035577580 25.815588832548 -0.185183541034 1351.112661 0.000002184135 -0.000008057979 0.001409191090 -
59156.0000000000 193729173.075361 -46217896.705698 215592.157463 -2.481825851062 25.883912067056 -0.185416163567 1351.108523 0.000000432649 -0.000004285358 0.001385560861 -
59157.0000000000 193502556.697892 -43978665.278099 199562.798264 -2.764386359750 25.949724728049 -0.185630474187 1351.104454 -0.000002444399 0.000001334384 0.001362219350 -
59158.0000000000 193251406.970839 -41733858.505837 183515.731825 -3.049729443610 26.012959614367 -0.185825972087 1351.100453 0.000000262094 -0.000003730167 0.001339250119 -
59159.0000000000 192975482.992828 -39483702.105849 167452.605834 -3.337866239421 26.073547067843 -0.186002139814 1351.096520 0.000000537883 -0.000004051150 0.001316543956 -
59160.0000000000 192674542.913557 -37228427.843498 151375.112886 -3.628807566894 26.131416731958 -0.186158455426 1351.092654 0.000000055072 -0.000003026716 0.001294121657 -
59161.0000000000 192348343.990434 -34968273.646168 135284.991224 -3.922563251321 26.186496319065 -0.186294384013 1351.088853 -0.000001913977 0.000000471008 0.001271972836 -
59162.0000000000 191996642.670462 -32703483.758843 119184.025793 -4.219142216401 26.238711871442 -0.186409379529 1351.085117 -0.000000683690 -0.000001610292 0.001250149944 -
59163.0000000000 191619194.685816 -30434308.914962 103074.049374 -4.518552074604 26.287987146476 -0.186502880615 1351.081446 0.000000601416 -0.000003629111 0.001228611530 -
59164.0000000000 191215755.148347 -28161006.497178 86956.943656 -4.820799561473 26.334244465370 -0.186574316457 1351.077838 -0.000001469392 -0.000000176594 0.001207318071 -
59165.0000000000 190786078.627590 -25883840.663222 70834.640068 -5.125890483263 26.377404672107 -0.186623106521 1351.074292 0.000000950721 -0.000003931272 0.001186353369 -
59166.0000000000 190329919.265262 -23603082.524602 54709.120960 -5.433828924589 26.417385951600 -0.186648652538 1351.070808 -0.000001071530 -0.000000691217 0.001165618015 -
59167.0000000000 189847030.880900 -21319010.303129 38582.420638 -5.744618245786 26.454105524642 -0.186650350092 1351.067385 0.000000607184 -0.000003150448 0.001145195714 -
59168.0000000000 189337167.085003 -19031909.489514 22456.626406 -6.058259911942 26.487477905151 -0.186627576807 1351.064022 -0.000003220907 0.000002518854 0.001124990026 -
59169.0000000000 188800081.398380 -16742073.004909 6333.879620 -6.374754520134 26.517416574898 -0.186579703763 1351.060718 0.000002066750 -0.000005056102 0.001105143019 -
59170.0000000000 188235527.396659 -14449801.388191 -9783.623077 -6.694100189697 26.543831712712 -0.186506080161 1351.057472 -0.000001991357 0.000000763365 0.001085471923 -
59171.0000000000 187643258.836806 -12155402.949486 -25893.628766 -7.016294588475 26.566633246912 -0.186406054027 1351.054284 0.000002729826 -0.000005631385 0.001066147047 -
59172.0000000000 187023029.801198 -9859193.936859 -41993.827166 -7.341332500151 26.585727498125 -0.186278949580 1351.051153 0.000000448455 -0.000002382868 0.001047018464 -
59173.0000000000 186374594.857298 -7561498.717493 -58081.849466 -7.669207895746 26.601020201051 -0.186124087675 1351.048079 0.000000311717 -0.000002111486 0.001028168650 -
59174.0000000000 185697709.201053 -5262649.924076 -74155.267388 -7.999912238879 26.612414288249 -0.185940770922 1351.045059 -0.000001013329 -0.000000358860 0.001009565077 -
59175.0000000000 184992128.843545 -2962988.650111 -90211.591928 -8.333435179384 26.619810973678 -0.185728291055 1351.042094 0.000002996809 -0.000005253338 0.000991259511 -
59176.0000000000 184257610.799585 -662864.633452 -106248.272188 -8.669763814539 26.623108942025 -0.185485923561 1351.039183 -0.000004577382 0.000004039011 0.000973110358 -
59177.0000000000 183493913.248318 1637363.605052 -122262.694506 -9.008884075768 26.622206198312 -0.185212940103 1351.036325 -0.000000184090 -0.000001276278 0.000955307173 -
59178.0000000000 182700795.750766 3937328.565730 -138252.181212 -9.350778024037 26.616996894945 -0.184908587427 1351.033520 0.000006246395 -0.000008544174 0.000937762734 -
59179.0000000000 181878019.496920 6236653.551916 -154213.989250 -9.695425870277 26.607373987161 -0.184572105167 1351.030765 -0.000003152821 0.000002305029 0.000920341715 -
59180.0000000000 181025347.449019 8534952.587341 -170145.309697 -10.042806358136 26.593229715924 -0.184202729069 1351.028063 0.000003316267 -0.000004846899 0.000903281020 -
59181.0000000000 180142544.610795 10831830.199719 -186043.266410 -10.392893465425 26.574452027640 -0.183799667356 1351.025410 -0.000002855755 0.000001935325 0.000886366874 -
59182.0000000000 179229378.278625 13126881.238449 -201904.914899 -10.745660121200 26.550928944181 -0.183362129766 1351.022807 0.000003585766 -0.000004835762 0.000869778202 -
59183.0000000000 178285618.286585 15419690.717914 -217727.241384 -11.101074630233 26.522544785604 -0.182889302689 1351.020252 -0.000003119601 0.000002180222 0.000853332617 -
59184.0000000000 177311037.271127 17709833.650313 -233507.161791 -11.459103793972 26.489183704961 -0.182380372563 1351.017746 0.000002935188 -0.000003906126 0.000837204285 -
59185.0000000000 176305410.949965 19996874.882842 -249241.520782 -11.819709460848 26.450726254461 -0.181834503409 1351.015287 -0.000000909511 -0.000000010186 0.000821239494 -
59186.0000000000 175268518.422278 22280368.926356 -264927.090742 -12.182851482531 26.407052622058 -0.181250858189 1351.012876 -0.000003637278 0.000002556113 0.000805510059 -
59187.0000000000 174200142.440871 24559859.830860 -280560.571081 -12.548485406819 26.358040478999 -0.180628584808 1351.010510 0.000006472769 -0.000006841928 0.000790082430 -
59188.0000000000 173100069.792740 26834880.972243 -296138.586972 -12.916562275193 26.303565077650 -0.179966816954 1351.008189 -0.000006440159 0.000005053709 0.000774738470 -
59189.0000000000 171968091.563909 29104954.967177 -311657.688929 -13.287031504608 26.243502120749 -0.179264692835 1351.005914 0.000000732052 -0.000001458689 0.000759733219 -
59190.0000000000 170804003.505031 31369593.513428 -327114.351917 -13.659835672843 26.177723165574 -0.178521325527 1351.003683 0.000003781871 -0.000003975427 0.000744919035 -
59191.0000000000 169607606.443554 33628297.206626 -342504.974320 -14.034914655405 26.106099674733 -0.177735829391 1351.001495 -0.000002416930 0.000001361775 0.000730269226 -
59192.0000000000 168378706.577284 35880555.484573 -357825.877752 -14.412204234248 26.028501918122 -0.176907313073 1350.999351 0.000001918152 -0.000002218284 0.000715889164 -
59193.0000000000 167117115.904370 38125846.471348 -373073.306230 -14.791634331057 25.944797751161 -0.176034871862 1350.997248 0.000003489143 -0.000003344309 0.000701703501 -
59194.0000000000 165822652.645839 40363636.851030 -388243.425559 -15.173130946407 25.854854522459 -0.175117600128 1350.995187 0.000000896442 -0.000001189442 0.000687704953 -
59195.0000000000 164495141.624950 42593381.799818 -403332.323102 -15.556615220372 25.758538517966 -0.174154587917 1350.993168 -0.000003135368 0.000001884374 0.000673906483 -
59196.0000000000 163134414.706311 44814524.890927 -418336.007397 -15.942002988602 25.655714886739 -0.173144920702 1350.991189 0.000002814421 -0.000002540276 0.000660358912 -
59197.0000000000 161740311.286035 47026497.985660 -433250.407705 -16.329204044657 25.546247395235 -0.172087678076 1350.989249 0.000003824121 -0.000003117940 0.000646988231 -
59198.0000000000 160312678.748878 49228721.175111 -448071.373898 -16.718123642284 25.429999845226 -0.170981942944 1350.987349 -0.000007147809 0.000004605918 0.000633764839 -
59199.0000000000 158851372.890131 51420602.771293 -462794.676677 -17.108661808977 25.306835799867 -0.169826799991 1350.985488 0.000007603436 -0.000005521994 0.000620849916 -
59200.0000000000 157356258.498668 53601539.209640 -477416.007261 -17.500710302204 25.176616806411 -0.168621324865 1350.983664 -0.000004324658 0.000002555241 0.000608016389 -
59201.0000000000 155827209.830368 55770915.055004 -491930.977739 -17.894158190801 25.039206569215 -0.167364610514 1350.981878 0.000003407136 -0.000002481198 0.000595456958 -
59202.0000000000 154264111.120969 57928103.010792 -506335.121476 -18.288885360950 24.894466849408 -0.166055741927 1350.980130 0.000004363436 -0.000002921188 0.000583059497 -
59203.0000000000 152666857.186051 60072463.896086 -520623.893341 -18.684766993546 24.742260824367 -0.164693817334 1350.978417 -0.000001457573 0.000000712335 0.000570825672 -
59204.0000000000 151035353.908114 62203346.727857 -534792.670609 -19.081671700471 24.582452160867 -0.163277942739 1350.976741 -0.000004883390 0.000002653460 0.000558788866 -
59205.0000000000 149369518.836811 64320088.759665 -548836.753633 -19.479460769118 24.414904934847 -0.161807231803 1350.975100 0.000003162544 -0.000001998148 0.000546976329 -
59206.0000000000 147669281.828625 66422015.531018 -562751.366607 -19.877988005080 24.239483958339 -0.160280808276 1350.973493 0.000002402333 -0.000001455649 0.000535314553 -
59207.0000000000 145934585.619023 68508440.989403 -576531.658807 -20.277101452507 24.056056135045 -0.158697814584 1350.971921 0.000000466335 -0.000000350148 0.000523829833 -
59208.0000000000 144165386.403861 70578667.638716 -590172.706026 -20.676641460111 23.864489715532 -0.157057407705 1350.970383 -0.000005121935 0.000002511819 0.000512513218 -
